都道府県指定市コード,交通量調査単位区間番号,道路種別,路線番号,令和３年度調査交通量観測・非観測の別,個別調査観測値活用の別,１２・２４時間観測の別,交通量観測年月日,天候,上り・下りの別,車種区分,時間帯別自動車類交通量（台／時）／７時台,時間帯別自動車類交通量（台／時）／８時台,時間帯別自動車類交通量（台／時）／９時台,時間帯別自動車類交通量（台／時）／１０時台,時間帯別自動車類交通量（台／時）／１１時台,時間帯別自動車類交通量（台／時）／１２時台,時間帯別自動車類交通量（台／時）／１３時台,時間帯別自動車類交通量（台／時）／１４時台,時間帯別自動車類交通量（台／時）／１５時台,時間帯別自動車類交通量（台／時）／１６時台,時間帯別自動車類交通量（台／時）／１７時台,時間帯別自動車類交通量（台／時）／１８時台,時間帯別自動車類交通量（台／時）／１９時台,時間帯別自動車類交通量（台／時）／２０時台,時間帯別自動車類交通量（台／時）／２１時台,時間帯別自動車類交通量（台／時）／２２時台,時間帯別自動車類交通量（台／時）／２３時台,時間帯別自動車類交通量（台／時）／０時台,時間帯別自動車類交通量（台／時）／１時台,時間帯別自動車類交通量（台／時）／２時台,時間帯別自動車類交通量（台／時）／３時台,時間帯別自動車類交通量（台／時）／４時台,時間帯別自動車類交通量（台／時）／５時台,時間帯別自動車類交通量（台／時）／６時台,昼間１２時間自動車類交通量（台）,２４時間自動車類交通量（台）,交通調査基本区間番号,路線名,車線数,時間帯別自動車類交通量（台／時）／７時台_per_lane,時間帯別自動車類交通量（台／時）／８時台_per_lane,時間帯別自動車類交通量（台／時）／９時台_per_lane,時間帯別自動車類交通量（台／時）／１０時台_per_lane,時間帯別自動車類交通量（台／時）／１１時台_per_lane,時間帯別自動車類交通量（台／時）／１２時台_per_lane,時間帯別自動車類交通量（台／時）／１３時台_per_lane,時間帯別自動車類交通量（台／時）／１４時台_per_lane,時間帯別自動車類交通量（台／時）／１５時台_per_lane,時間帯別自動車類交通量（台／時）／１６時台_per_lane,時間帯別自動車類交通量（台／時）／１７時台_per_lane,時間帯別自動車類交通量（台／時）／１８時台_per_lane,時間帯別自動車類交通量（台／時）／１９時台_per_lane,時間帯別自動車類交通量（台／時）／２０時台_per_lane,時間帯別自動車類交通量（台／時）／２１時台_per_lane,時間帯別自動車類交通量（台／時）／２２時台_per_lane,時間帯別自動車類交通量（台／時）／２３時台_per_lane,時間帯別自動車類交通量（台／時）／０時台_per_lane,時間帯別自動車類交通量（台／時）／１時台_per_lane,時間帯別自動車類交通量（台／時）／２時台_per_lane,時間帯別自動車類交通量（台／時）／３時台_per_lane,時間帯別自動車類交通量（台／時）／４時台_per_lane,時間帯別自動車類交通量（台／時）／５時台_per_lane,時間帯別自動車類交通量（台／時）／６時台_per_lane,total_24h,weight_for_diversion,diversion_ratio,capacity,時間帯別自動車類交通量（台／時）／７時台_VC,時間帯別自動車類交通量（台／時）／７時台_ランク,時間帯別自動車類交通量（台／時）／８時台_VC,時間帯別自動車類交通量（台／時）／８時台_ランク,時間帯別自動車類交通量（台／時）／９時台_VC,時間帯別自動車類交通量（台／時）／９時台_ランク,時間帯別自動車類交通量（台／時）／１０時台_VC,時間帯別自動車類交通量（台／時）／１０時台_ランク,時間帯別自動車類交通量（台／時）／１１時台_VC,時間帯別自動車類交通量（台／時）／１１時台_ランク,時間帯別自動車類交通量（台／時）／１２時台_VC,時間帯別自動車類交通量（台／時）／１２時台_ランク,時間帯別自動車類交通量（台／時）／１３時台_VC,時間帯別自動車類交通量（台／時）／１３時台_ランク,時間帯別自動車類交通量（台／時）／１４時台_VC,時間帯別自動車類交通量（台／時）／１４時台_ランク,時間帯別自動車類交通量（台／時）／１５時台_VC,時間帯別自動車類交通量（台／時）／１５時台_ランク,時間帯別自動車類交通量（台／時）／１６時台_VC,時間帯別自動車類交通量（台／時）／１６時台_ランク,時間帯別自動車類交通量（台／時）／１７時台_VC,時間帯別自動車類交通量（台／時）／１７時台_ランク,時間帯別自動車類交通量（台／時）／１８時台_VC,時間帯別自動車類交通量（台／時）／１８時台_ランク,時間帯別自動車類交通量（台／時）／１９時台_VC,時間帯別自動車類交通量（台／時）／１９時台_ランク,時間帯別自動車類交通量（台／時）／２０時台_VC,時間帯別自動車類交通量（台／時）／２０時台_ランク,時間帯別自動車類交通量（台／時）／２１時台_VC,時間帯別自動車類交通量（台／時）／２１時台_ランク,時間帯別自動車類交通量（台／時）／２２時台_VC,時間帯別自動車類交通量（台／時）／２２時台_ランク,時間帯別自動車類交通量（台／時）／２３時台_VC,時間帯別自動車類交通量（台／時）／２３時台_ランク,時間帯別自動車類交通量（台／時）／０時台_VC,時間帯別自動車類交通量（台／時）／０時台_ランク,時間帯別自動車類交通量（台／時）／１時台_VC,時間帯別自動車類交通量（台／時）／１時台_ランク,時間帯別自動車類交通量（台／時）／２時台_VC,時間帯別自動車類交通量（台／時）／２時台_ランク,時間帯別自動車類交通量（台／時）／３時台_VC,時間帯別自動車類交通量（台／時）／３時台_ランク,時間帯別自動車類交通量（台／時）／４時台_VC,時間帯別自動車類交通量（台／時）／４時台_ランク,時間帯別自動車類交通量（台／時）／５時台_VC,時間帯別自動車類交通量（台／時）／５時台_ランク,時間帯別自動車類交通量（台／時）／６時台_VC,時間帯別自動車類交通量（台／時）／６時台_ランク
34000,10100,3,2,2,   ,   ,          ,   ,1,2,173,261,375,407,395,339,354,352,341,323,245,210,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3775,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775,3775.0,0.0003355740494142788,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10100,3,2,2,   ,   ,          ,   ,2,1,1870,1464,1163,1082,1004,970,1008,1037,1108,1190,1307,1383,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,14586,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,14586,14586.0,0.0012966047906640189,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10100,3,2,2,   ,   ,          ,   ,2,2,290,334,422,370,356,314,334,338,329,297,266,207,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3857,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857,3857.0,0.00034286334002407243,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10110,3,2,2,   ,   ,          ,   ,1,1,1505,1268,1196,1134,1067,1028,1037,1105,1172,1314,1722,1464,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,15012,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,15012.0,0.0013344735443197758,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10110,3,2,2,   ,   ,          ,   ,1,2,173,261,375,407,395,339,354,352,341,323,245,210,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3775,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3775,3775.0,0.0003355740494142788,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10110,3,2,2,   ,   ,          ,   ,2,1,1870,1464,1163,1082,1004,970,1008,1037,1108,1190,1307,1383,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,14586,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,14586,14586.0,0.0012966047906640189,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10110,3,2,2,   ,   ,          ,   ,2,2,290,334,422,370,356,314,334,338,329,297,266,207,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3857,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3857,3857.0,0.00034286334002407243,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10120,3,2,1,0,2,20211019,1,1,1,2069,1430,1147,1249,1161,1132,1138,1110,1181,1326,1907,1423,1027,647,443,281,139,94,84,49,53,95,263,1094,16273,20542,,,,,,,,,,,,,,,,,,,,,,,,,,,,16273,16273.0,0.0014465686108923335,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10120,3,2,1,0,2,20211019,1,1,2,136,208,265,325,320,281,294,255,264,217,165,131,120,129,145,127,87,92,87,56,138,110,150,165,2861,4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,2861,2861.0,0.00025432512725145743,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10120,3,2,1,0,2,20211019,1,2,1,1988,1876,1277,1199,1093,1098,1184,1092,1254,1300,1844,1654,1241,701,466,268,185,117,52,53,65,92,241,934,16859,21274,,,,,,,,,,,,,,,,,,,,,,,,,,,,16859,16859.0,0.0014986603706159806,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10120,3,2,1,0,2,20211019,1,2,2,173,239,269,278,274,204,252,240,201,169,178,115,126,109,135,102,119,105,103,114,142,153,174,199,2592,4173,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592,2592.0,0.0002304126982998174,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10130,3,2,1,0,2,20211020,2,1,1,1242,983,836,738,697,710,691,750,758,876,1291,1065,623,440,280,161,104,70,47,37,40,71,168,663,10637,13341,,,,,,,,,,,,,,,,,,,,,,,,,,,,10637,10637.0,0.0009455632221509096,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10130,3,2,1,0,2,20211020,2,1,2,138,189,234,298,300,297,237,271,236,224,144,128,100,143,127,126,104,94,88,87,88,103,142,138,2696,4036,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696,2696.0,0.0002396576522439459,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10130,3,2,1,0,2,20211020,2,2,1,1241,1065,813,773,742,708,735,778,814,935,1226,1054,668,403,326,183,111,84,47,45,47,86,197,806,10884,13887,,,,,,,,,,,,,,,,,,,,,,,,,,,,10884,10884.0,0.0009675199877682148,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10130,3,2,1,0,2,20211020,2,2,2,164,213,225,227,243,198,182,213,193,165,146,105,114,124,121,120,123,112,81,134,118,154,171,178,2274,3824,,,,,,,,,,,,,,,,,,,,,,,,,,,,2274,2274.0,0.0002021444737398861,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10140,3,2,1,0,2,20211116,1,1,1,173,158,164,170,158,143,211,232,225,256,255,258,201,122,91,42,32,36,21,22,26,18,45,177,2403,3236,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403,2403.0,0.0002136117723821224,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10140,3,2,1,0,2,20211116,1,1,2,28,20,35,40,34,28,21,25,33,40,32,10,5,8,12,7,6,8,10,9,12,20,22,22,346,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,346.0,3.0757250621812044e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10140,3,2,1,0,2,20211116,1,2,1,235,201,158,167,146,151,161,164,183,185,234,216,135,56,72,22,27,25,20,19,22,13,52,226,2201,2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,2201,2201.0,0.00019565522722141132,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10140,3,2,1,0,2,20211116,1,2,2,25,19,31,39,32,25,25,32,27,36,25,9,12,7,3,8,3,10,4,11,13,22,18,23,325,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,325.0,2.889048107540149e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10150,3,2,2,   ,   ,          ,   ,1,1,94,66,58,59,57,55,65,65,71,67,76,63,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,796,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,796.0,7.075945518775257e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10150,3,2,2,   ,   ,          ,   ,1,2,18,27,52,53,40,48,46,46,48,36,27,29,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,470,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,470.0,4.178008032442677e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10150,3,2,2,   ,   ,          ,   ,2,1,74,66,59,54,59,48,60,59,75,81,92,96,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,823,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,823,823.0,7.315958746170901e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10150,3,2,2,   ,   ,          ,   ,2,2,23,32,48,44,43,37,47,39,40,46,30,32,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,461,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,461.0,4.0980036233107955e-05,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10160,3,2,1,0,2,20210915,2,1,1,733,646,643,565,550,520,556,654,586,613,798,654,487,332,253,139,82,61,29,37,35,71,114,447,7518,9605,,,,,,,,,,,,,,,,,,,,,,,,,,,,7518,7518.0,0.0006683034976149797,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10160,3,2,1,0,2,20210915,2,1,2,74,126,197,245,264,192,185,175,188,161,113,103,113,120,129,114,84,80,74,65,89,99,104,142,2023,3236,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,2023.0,0.00017983213297088373,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10160,3,2,1,0,2,20210915,2,2,1,772,705,561,601,637,526,645,640,605,647,773,748,594,312,229,145,82,47,45,43,51,66,166,461,7860,10101,,,,,,,,,,,,,,,,,,,,,,,,,,,,7860,7860.0,0.0006987051730850944,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10160,3,2,1,0,2,20210915,2,2,2,81,142,160,177,166,131,156,152,129,125,111,96,85,123,94,116,88,89,77,83,82,139,135,128,1626,2865,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626,1626.0,0.00014454129916493174,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10170,3,2,1,0,2,20210915,1,1,1,474,385,455,427,456,441,430,429,447,500,558,497,341,245,217,96,77,38,26,30,30,39,88,339,5499,7065,,,,,,,,,,,,,,,,,,,,,,,,,,,,5499,5499.0,0.0004888269397957932,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10170,3,2,1,0,2,20210915,1,1,2,100,186,225,282,288,239,231,264,280,205,168,123,116,121,143,95,89,81,79,74,76,84,126,156,2591,3831,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591,2591.0,0.0002303238045118931,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10170,3,2,1,0,2,20210915,1,2,1,659,543,404,473,507,486,522,529,479,531,600,648,453,260,175,97,55,36,30,30,33,54,117,395,6381,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,6381,6381.0,0.0005672312607450366,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10170,3,2,1,0,2,20210915,1,2,2,109,202,258,271,241,194,211,238,160,158,116,101,111,101,130,127,107,111,83,111,95,134,147,165,2259,3681,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259,2259.0,0.00020081106692102142,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10180,3,2,1,0,2,20210915,2,1,1,536,499,482,432,455,420,484,471,455,507,681,498,374,270,162,106,61,43,23,35,34,58,73,326,5920,7485,,,,,,,,,,,,,,,,,,,,,,,,,,,,5920,5920.0,0.0005262512245119286,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10180,3,2,1,0,2,20210915,2,1,2,67,130,194,268,249,199,184,173,188,165,117,102,123,105,148,110,85,79,75,79,88,96,114,141,2036,3279,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036,2036.0,0.00018098775221389978,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10180,3,2,1,0,2,20210915,2,2,1,722,596,510,547,530,434,490,546,501,506,595,529,364,207,172,97,64,41,35,47,44,59,153,460,6506,8249,,,,,,,,,,,,,,,,,,,,,,,,,,,,6506,6506.0,0.0005783429842355757,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10180,3,2,1,0,2,20210915,2,2,2,89,135,165,176,160,135,151,148,141,123,107,91,87,118,100,121,75,84,78,83,94,140,135,126,1621,2862,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621,1621.0,0.00014409683022531018,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10190,3,2,1,0,2,20211007,1,1,1,525,344,291,271,271,327,294,323,337,380,487,390,270,216,172,106,65,32,20,19,26,47,83,263,4240,5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,4240,4240.0,0.00037690966079908405,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10190,3,2,1,0,2,20211007,1,1,2,109,126,224,235,259,217,179,194,171,142,113,81,101,110,100,103,64,70,83,83,73,96,141,143,2050,3217,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2050.0,0.00018223226524484017,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10190,3,2,1,0,2,20211007,1,2,1,481,363,297,290,324,311,335,300,307,329,398,369,305,180,140,85,46,26,28,26,30,53,123,278,4104,5424,,,,,,,,,,,,,,,,,,,,,,,,,,,,4104,4104.0,0.00036482010564137756,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10190,3,2,1,0,2,20211007,1,2,2,99,136,169,201,198,143,163,193,152,153,115,89,116,90,102,121,105,80,66,64,99,139,132,117,1811,3042,,,,,,,,,,,,,,,,,,,,,,,,,,,,1811,1811.0,0.00016098664993092953,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10200,3,2,1,0,1,20210900,6,1,1,514,365,240,217,231,249,240,254,229,230,307,279,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3355,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3355,3355.0,0.0002982386584860677,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10200,3,2,1,0,1,20210900,6,1,2,53,91,167,224,189,144,129,120,128,98,63,54,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1460,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460,1460.0,0.0001297849303694959,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10200,3,2,1,0,1,20210900,6,2,1,287,231,273,256,245,244,251,272,314,318,399,306,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3396,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3396,3396.0,0.00030188330379096447,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10200,3,2,1,0,1,20210900,6,2,2,71,59,103,118,112,113,121,123,100,103,69,47,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1139,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139,1139.0,0.00010125002444579169,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10210,3,2,1,0,2,20210929,2,1,1,653,440,323,254,306,338,330,326,329,347,475,503,321,224,151,90,84,38,26,27,29,35,101,384,4624,6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,4624,4624.0,0.00041104487536201996,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10210,3,2,1,0,2,20210929,2,1,2,68,110,224,263,250,196,178,154,183,149,98,97,112,105,102,101,90,79,76,78,81,83,114,139,1970,3130,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,1970.0,0.00017512076221089517,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10210,3,2,1,0,2,20210929,2,2,1,480,398,408,361,332,367,325,343,425,412,560,506,316,236,159,77,42,26,16,28,20,48,85,325,4917,6295,,,,,,,,,,,,,,,,,,,,,,,,,,,,4917,4917.0,0.00043709075522384343,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10210,3,2,1,0,2,20210929,2,2,2,118,102,154,167,151,170,157,155,136,134,97,78,90,116,102,120,83,87,67,83,100,147,143,133,1619,2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619,1619.0,0.00014391904264946157,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10220,3,2,1,0,1,20210929,2,1,1,763,444,320,255,316,309,319,341,325,367,478,503,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4740,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740,4740.0,0.00042135655476124016,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
34000,10220,3,2,1,0,1,20210929,2,1,2,90,140,258,287,281,216,217,201,213,161,110,95,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,2269,      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,2269,2269.0,0.00020170000480026454,,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明,,不明
